scraped_at,row,seat,status,is_wheelchair,description
2026-04-24T11:52:11Z,J,29,unavailable,False,BFI IMAX J 29
2026-04-24T11:52:11Z,J,28,unavailable,False,BFI IMAX J 28
2026-04-24T11:52:11Z,J,27,unavailable,False,BFI IMAX J 27
2026-04-24T11:52:11Z,J,26,unavailable,False,BFI IMAX J 26
2026-04-24T11:52:11Z,J,25,unavailable,False,BFI IMAX J 25
2026-04-24T11:52:11Z,J,24,unavailable,False,BFI IMAX J 24
2026-04-24T11:52:11Z,J,23,unavailable,False,BFI IMAX J 23
2026-04-24T11:52:11Z,J,22,unavailable,False,BFI IMAX J 22
2026-04-24T11:52:11Z,J,21,unavailable,False,BFI IMAX J 21
2026-04-24T11:52:11Z,J,20,unavailable,False,BFI IMAX J 20
2026-04-24T11:52:11Z,J,19,unavailable,False,BFI IMAX J 19
2026-04-24T11:52:11Z,J,18,unavailable,False,BFI IMAX J 18
2026-04-24T11:52:11Z,J,17,unavailable,False,BFI IMAX J 17
2026-04-24T11:52:11Z,J,16,unavailable,False,BFI IMAX J 16
2026-04-24T11:52:11Z,J,15,unavailable,False,BFI IMAX J 15
2026-04-24T11:52:11Z,J,14,unavailable,False,BFI IMAX J 14
2026-04-24T11:52:11Z,J,13,unavailable,False,BFI IMAX J 13
2026-04-24T11:52:11Z,J,12,unavailable,False,BFI IMAX J 12
2026-04-24T11:52:11Z,J,11,unavailable,False,BFI IMAX J 11
2026-04-24T11:52:11Z,J,10,unavailable,False,BFI IMAX J 10
2026-04-24T11:52:11Z,J,9,unavailable,False,BFI IMAX J 9
2026-04-24T11:52:11Z,J,8,unavailable,False,BFI IMAX J 8
2026-04-24T11:52:11Z,K,27,unavailable,False,BFI IMAX K 27
2026-04-24T11:52:11Z,K,26,unavailable,False,BFI IMAX K 26
2026-04-24T11:52:11Z,N,8,unavailable,False,BFI IMAX N 8
2026-04-24T11:52:11Z,N,7,unavailable,False,BFI IMAX N 7
2026-04-24T11:52:11Z,P,29,available,True,BFI IMAX P 29
2026-04-24T11:52:11Z,P,28,available,True,BFI IMAX P 28
2026-04-24T11:52:11Z,P,4,available,True,BFI IMAX P 4
2026-04-24T11:52:11Z,P,3,available,True,BFI IMAX P 3
2026-04-24T11:52:11Z,B,19,available,False,BFI IMAX B 19
2026-04-24T11:52:11Z,B,18,available,False,BFI IMAX B 18
2026-04-24T11:52:11Z,B,17,available,False,BFI IMAX B 17
2026-04-24T11:52:11Z,B,16,available,False,BFI IMAX B 16
2026-04-24T11:52:11Z,B,15,available,False,BFI IMAX B 15
2026-04-24T11:52:11Z,B,14,available,False,BFI IMAX B 14
2026-04-24T11:52:11Z,B,13,available,False,BFI IMAX B 13
2026-04-24T11:52:11Z,B,12,available,False,BFI IMAX B 12
2026-04-24T11:52:11Z,B,11,available,False,BFI IMAX B 11
2026-04-24T11:52:11Z,B,10,available,False,BFI IMAX B 10
2026-04-24T11:52:11Z,B,9,available,False,BFI IMAX B 9
2026-04-24T11:52:11Z,B,8,available,False,BFI IMAX B 8
2026-04-24T11:52:11Z,B,7,available,False,BFI IMAX B 7
2026-04-24T11:52:11Z,B,6,available,False,BFI IMAX B 6
2026-04-24T11:52:11Z,B,5,available,False,BFI IMAX B 5
2026-04-24T11:52:11Z,B,4,available,False,BFI IMAX B 4
2026-04-24T11:52:11Z,B,3,available,False,BFI IMAX B 3
2026-04-24T11:52:11Z,B,2,available,False,BFI IMAX B 2
2026-04-24T11:52:11Z,B,1,available,False,BFI IMAX B 1
2026-04-24T11:52:11Z,C,36,available,False,BFI IMAX C 36
2026-04-24T11:52:11Z,C,35,available,False,BFI IMAX C 35
2026-04-24T11:52:11Z,C,34,available,False,BFI IMAX C 34
2026-04-24T11:52:11Z,C,33,available,False,BFI IMAX C 33
2026-04-24T11:52:11Z,C,32,available,False,BFI IMAX C 32
2026-04-24T11:52:11Z,C,31,available,False,BFI IMAX C 31
2026-04-24T11:52:11Z,C,30,available,False,BFI IMAX C 30
2026-04-24T11:52:11Z,C,29,available,False,BFI IMAX C 29
2026-04-24T11:52:11Z,C,28,available,False,BFI IMAX C 28
2026-04-24T11:52:11Z,C,27,available,False,BFI IMAX C 27
2026-04-24T11:52:11Z,C,26,available,False,BFI IMAX C 26
2026-04-24T11:52:11Z,C,25,available,False,BFI IMAX C 25
2026-04-24T11:52:11Z,C,24,available,False,BFI IMAX C 24
2026-04-24T11:52:11Z,C,23,available,False,BFI IMAX C 23
2026-04-24T11:52:11Z,C,22,available,False,BFI IMAX C 22
2026-04-24T11:52:11Z,C,21,available,False,BFI IMAX C 21
2026-04-24T11:52:11Z,C,20,available,False,BFI IMAX C 20
2026-04-24T11:52:11Z,C,19,available,False,BFI IMAX C 19
2026-04-24T11:52:11Z,C,18,available,False,BFI IMAX C 18
2026-04-24T11:52:11Z,C,17,available,False,BFI IMAX C 17
2026-04-24T11:52:11Z,C,16,available,False,BFI IMAX C 16
2026-04-24T11:52:11Z,C,15,available,False,BFI IMAX C 15
2026-04-24T11:52:11Z,C,14,available,False,BFI IMAX C 14
2026-04-24T11:52:11Z,C,13,available,False,BFI IMAX C 13
2026-04-24T11:52:11Z,C,12,available,False,BFI IMAX C 12
2026-04-24T11:52:11Z,C,11,available,False,BFI IMAX C 11
2026-04-24T11:52:11Z,C,10,available,False,BFI IMAX C 10
2026-04-24T11:52:11Z,C,9,available,False,BFI IMAX C 9
2026-04-24T11:52:11Z,C,8,available,False,BFI IMAX C 8
2026-04-24T11:52:11Z,C,7,available,False,BFI IMAX C 7
2026-04-24T11:52:11Z,C,6,available,False,BFI IMAX C 6
2026-04-24T11:52:11Z,C,5,available,False,BFI IMAX C 5
